11.5,10.7869344176804,10.0748575773336,9.36568901802189,8.66646434732272,7.98596766178998,7.33298457362518,6.71630069502985,6.1441166251809,5.61688729601574,5.12958178816932,4.6770530598996,4.25415406946454,3.85589890345175,3.48491367017909,3.15457216033715,2.87905991316932,2.67253634112699,2.53896173118669,2.45666211672395,2.4,
12.9528,11.9782310778396,11.0472774627005,10.1966188499309,9.42481377517635,8.71739232707838,8.05987330079326,7.43777549147723,6.83755134068886,6.25801491963865,5.70673539577734,5.19146726104411,4.71996500737813,4.29990616936657,3.93533266372054,3.62515314984511,3.36788858363448,3.16205046397586,3.00245855442239,2.87465389359988,2.76274285714286,
14.3324,13.1146454104426,11.980007512557,10.9973861567962,10.1575392069928,9.42451839475737,8.76235230194899,8.1350695104266,7.50903010698697,6.88146368159312,6.27146308000181,5.69858394090598,5.18238190299855,4.74211733469366,4.38310145105961,4.09095016480729,3.84979184625181,3.64376075875136,3.45929163507678,3.28860115631115,3.1248,
15.5656,14.1412950879332,12.8333578913924,11.7378284135739,10.8390166467348,10.0830472672175,9.41601185108001,8.78400197437994,8.13659697486541,7.46955472021072,6.81133891745917,6.19110557820255,5.63801071403267,5.18073629884529,4.8255698259939,4.54717923067791,4.31784429317345,4.10986339738009,3.90279723056853,3.69445939069309,3.48548571428571,
16.5792,15.0032977827553,13.5676387636962,12.3877830952202,11.4436220983651,10.6686803468495,9.99644222217397,9.36039210583922,8.69829599511433,8.00460917382302,7.31393698476587,6.66173465165119,6.08345739818731,5.61396696123373,5.26008758232104,4.9890563729112,4.76512051655158,4.55255455178869,4.32631159831633,4.08818408258104,3.84411428571429,
17.3,15.6457711673526,14.143160293958,12.9170876766914,11.9457315658466,11.1571190360438,10.4792336892185,9.84005912730644,9.17217121852388,8.46894818076158,7.76683135853835,7.10317363996925,6.51532791316932,6.04001322127125,5.68400451383864,5.41179761696138,5.18469510853835,4.96403039390376,4.72317099573887,4.46573071781034,4.2,
17.6792,16.0308126014424,14.5311386696126,13.3028507815025,12.3254893776447,11.5296774608813,10.8459956308148,10.2050244870476,9.54169796145181,8.84858881055212,8.15909235806027,7.50746804398917,6.92797530835179,6.45428902026778,6.09246776094286,5.80957769914243,5.56973999341741,5.33710412818806,5.08687716798647,4.82205805160871,4.54994285714286,
17.7656,16.1884381938364,14.7464141698765,13.5512656274042,12.5861131602352,11.790120642204,11.1024138440181,10.462118536385,9.81207660252619,9.14433185749701,8.48577527328406,7.86403545300382,7.30674099977275,6.84104846712383,6.47181385042408,6.17240619920744,5.91381642399835,5.66705708924876,5.41159381113615,5.14813791677345,4.88068571428571,
17.6324,16.1656437406195,14.8147330969114,13.6757965807058,12.7365888645967,11.947826324544,11.260193230497,10.6243738524047,9.99393878594269,9.36067404709275,8.74343163682939,8.16163647842113,7.63471349513649,7.1817557126376,6.80617665567119,6.48925140776925,6.21058298522225,5.94978764422918,5.69165010899657,5.43394541549427,5.17645714285714,
17.3528,16.0094250378767,14.7618417528794,13.6899080077169,12.7859024417078,12.0121722524337,11.3310386919202,10.7048230121931,10.097916155897,9.50211210483586,8.9286129813159,8.38903173164904,7.89498130214728,7.45787490760728,7.07969005007314,6.74908161544071,6.45369826203018,6.18119416027264,5.92137524537638,5.66945564996086,5.42148571428571,
