0,1
0.01,1.00698791578009
0.02,1.01397488478355
0.03,1.02095996023378
0.04,1.02794219535416
0.05,1.03492064336805
0.06,1.04189435749885
0.07,1.04886239096994
0.08,1.05582379700469
0.09,1.06277762882649
0.1,1.06972293965871
0.11,1.07665878272475
0.12,1.08358421124797
0.13,1.09049827845177
0.14,1.09740003755951
0.15,1.10428854179459
0.16,1.11116284438038
0.17,1.11802199854027
0.18,1.12486505749763
0.19,1.13169107447585
0.2,1.1384991026983
0.21,1.14528819538837
0.22,1.15205740576944
0.23,1.15880578706489
0.24,1.1655323924981
0.25,1.17223627529245
0.26,1.17891648867132
0.27,1.1855720858581
0.28,1.19220212007616
0.29,1.19880564454888
0.3,1.20538171249965
0.31,1.21192937715184
0.32,1.21844769172884
0.33,1.22493570945403
0.34,1.23139248355079
0.35,1.2378170672425
0.36,1.24420851375254
0.37,1.25056587630429
0.38,1.25688820812114
0.39,1.26317456242645
0.4,1.26942399244363
0.41,1.27563555139603
0.42,1.28180829250706
0.43,1.28794126900008
0.44,1.29403353409847
0.45,1.30008414102563
0.46,1.30609214300492
0.47,1.31205659325974
0.48,1.31797654501346
0.49,1.32385105148946
0.5,1.32967916591112
0.51,1.33545994150182
0.52,1.34119243148495
0.53,1.34687568908389
0.54,1.35250876752201
0.55,1.3580907200227
0.56,1.36362059980934
0.57,1.36909746010531
0.58,1.37452035413399
0.59,1.37988833511876
0.6,1.385200456283
0.61,1.39045577085009
0.62,1.39565333204342
0.63,1.40079219308636
0.64,1.40587140720229
0.65,1.41089002761461
0.66,1.41584710754668
0.67,1.42074170022188
0.68,1.42557285886361
0.69,1.43033963669524
0.7,1.43504108694014
0.71,1.43967626282171
0.72,1.44424421756332
0.73,1.44874400438836
0.74,1.45317467652019
0.75,1.45753528718222
0.76,1.46182488959781
0.77,1.46604253699034
0.78,1.4701872825832
0.79,1.47425817959978
0.8,1.47825428126344
0.810000000000001,1.48217464079757
0.820000000000001,1.48601831142555
0.830000000000001,1.48978434637076
0.840000000000001,1.49347179885659
0.850000000000001,1.49707972210641
0.860000000000001,1.50060716934361
0.870000000000001,1.50405319379156
0.880000000000001,1.50741684867364
0.890000000000001,1.51069718721325
0.900000000000001,1.51389326263375
0.910000000000001,1.51700412815853
0.920000000000001,1.52002883701097
0.930000000000001,1.52296644241446
0.940000000000001,1.52581599759236
0.950000000000001,1.52857655576807
0.960000000000001,1.53124717016496
0.970000000000001,1.53382689400641
0.980000000000001,1.53631478051581
0.990000000000001,1.53870988291653
1,1.54101125443197
1.01,1.54321794828549
1.02,1.54532901770048
1.03,1.54734351590031
1.04,1.54926049610838
1.05,1.55107901154806
1.06,1.55279811544273
1.07,1.55441686101578
1.08,1.55593430149058
1.09,1.55734949009051
1.1,1.55866148003896
1.11,1.55986932455931
1.12,1.56097207687493
1.13,1.56196879020921
1.14,1.56285851778553
1.15,1.56364031282727
1.16,1.56431322855782
1.17,1.56487631820054
1.18,1.56532863497883
1.19,1.56566923211606
1.2,1.56589716283561
1.21,1.56601148036087
1.22,1.56601123791522
1.23,1.56589548872203
1.24,1.56566328600469
1.25,1.56531368298658
1.26,1.56484573289108
1.27,1.56425848894157
1.28,1.56355100436143
1.29,1.56272233237405
1.3,1.5617715262028
1.31,1.56069763907106
1.32,1.55949972420221
1.33,1.55817683481965
1.34,1.55672802414674
1.35,1.55515234540686
1.36,1.55344885182341
1.37,1.55161659661975
1.38,1.54965463301928
1.39,1.54756201424537
1.4,1.54533779352139
1.41,1.54298102407074
1.42,1.5404907591168
1.43,1.53786674605499
1.44,1.53511219687498
1.45,1.5322314022822
1.46,1.52922865332943
1.47,1.52610824106943
1.48,1.52287445655496
1.49,1.51953159083878
1.5,1.51608393497366
1.51,1.51253578001236
1.52,1.50889141700765
1.53,1.50515513701229
1.54,1.50133123107903
1.55,1.49742399026066
1.56,1.49343770560992
1.57,1.48937666817959
1.58,1.48524516902242
1.59,1.48104749919119
1.6,1.47678794973865
1.61,1.47247081171757
1.62,1.46810037618071
1.63,1.46368093418083
1.64,1.45921677677071
1.65,1.45471219500309
1.66,1.45017147993076
1.67,1.44559892260646
1.68,1.44099881408297
1.69,1.43637544541304
1.7,1.43173310764945
1.71,1.42707609184495
1.72,1.42240868905231
1.73,1.41773519032429
1.74,1.41305988671365
1.75,1.40838706927317
1.76,1.4037210290556
1.77,1.3990660571137
1.78,1.39442644450025
1.79,1.389806482268
1.8,1.38521046146971
1.81,1.38064267315816
1.82,1.37610740838611
1.83,1.37160895820631
1.84,1.36715161367153
1.85,1.36273966583454
1.86,1.3583774057481
1.87,1.35406912446498
1.88,1.34981911303793
1.89,1.34563166251972
1.9,1.34151106396311
1.91,1.33746160842087
1.92,1.33348758694577
1.93,1.32959329059056
1.94,1.325783010408
1.95,1.32206103745087
1.96,1.31843166277193
1.97,1.31489917742394
1.98,1.31146787245966
1.99,1.30814203893185
2,1.30492596789329
2.01,1.30182395039673
2.02,1.29884027749495
2.03,1.29597924024069
2.04,1.29324512968673
2.05,1.29064223688582
2.06,1.28817485289074
2.07,1.28584726875425
2.08,1.2836637755291
2.09,1.28162866426807
2.1,1.27974622602392
2.11,1.27802075184941
2.12,1.2764565327973
2.13,1.27505785992036
2.14,1.27382902427136
2.15,1.27277431690305
2.16,1.27189802886819
2.17,1.27120445121957
2.18,1.27069787500992
2.19,1.27038259129203
2.2,1.27026289111865
2.21,1.27034306554255
2.22,1.2706274056165
2.23,1.27112020239324
2.24,1.27182574692556
2.25,1.2727483302662
2.26,1.27389224346795
2.27,1.27526177758355
2.28,1.27686122366577
2.29,1.27869487276739
2.29999999999999,1.28076701594115
2.30999999999999,1.28308194423983
2.31999999999999,1.28564394871618
2.32999999999999,1.28845732042298
2.33999999999999,1.29152635041298
2.34999999999999,1.29485532973895
2.35999999999999,1.29844854945366
2.36999999999999,1.30231030060986
2.37999999999999,1.30644487426032
2.38999999999999,1.3108565614578
2.39999999999999,1.31554965325507
2.40999999999999,1.32052844070489
2.41999999999999,1.32579721486003
2.42999999999999,1.33136026677324
2.43999999999999,1.33722188749729
2.44999999999999,1.34338636808496
2.45999999999999,1.34985773142515
2.46999999999999,1.35663474224291
2.47999999999999,1.36371136769458
2.48999999999999,1.3710813991345
2.49999999999999,1.37873862791699
2.50999999999999,1.38667684539639
2.51999999999999,1.39488984292702
2.52999999999999,1.4033714118632
2.53999999999999,1.41211534355927
2.54999999999999,1.42111542936955
2.55999999999999,1.43036546064837
2.56999999999999,1.43985922875006
2.57999999999999,1.44959052502894
2.58999999999999,1.45955314083935
2.59999999999999,1.46974086753561
2.60999999999999,1.48014749647204
2.61999999999999,1.49076681900299
2.62999999999999,1.50159262648276
2.63999999999999,1.51261871026569
2.64999999999999,1.52383886170612
2.65999999999999,1.53524687215836
2.66999999999999,1.54683653297674
2.67999999999999,1.55860163551559
2.68999999999999,1.57053597112924
2.69999999999999,1.58263333117202
2.70999999999999,1.59488750699826
2.71999999999999,1.60729228996227
2.72999999999999,1.61984147141839
2.73999999999999,1.63252884272095
2.74999999999999,1.64534819522428
2.75999999999999,1.65829332028269
2.76999999999998,1.67135800925053
2.77999999999998,1.68453605348211
2.78999999999998,1.69782124433177
2.79999999999998,1.71120737315383
2.80999999999998,1.72468823130261
2.81999999999998,1.73825761013246
2.82999999999998,1.75190930099769
2.83999999999998,1.76563709525264
2.84999999999998,1.77943478425162
2.85999999999998,1.79329615934897
2.86999999999998,1.80721501189902
2.87999999999998,1.82118513325609
2.88999999999998,1.83520031477451
2.89999999999998,1.8492543478086
2.90999999999998,1.86334102371271
2.91999999999998,1.87745413384114
2.92999999999998,1.89158746954824
2.93999999999998,1.90573482218833
2.94999999999998,1.91988998311573
2.95999999999998,1.93404674368478
2.96999999999998,1.94819889524979
2.97999999999998,1.96234022916511
2.98999999999998,1.97646453678505
2.99999999999998,1.99056560946395
3.00999999999998,2.00463723855612
3.01999999999998,2.01867321541591
3.02999999999998,2.03266733139763
3.03999999999998,2.04661337785562
3.04999999999998,2.0605051461442
3.05999999999998,2.0743364276177
3.06999999999998,2.08810101363045
3.07999999999998,2.10179511645273
3.08999999999998,2.11542640701865
3.09999999999998,2.12900594312341
3.10999999999998,2.14254478306763
3.11999999999998,2.1560539851519
3.12999999999998,2.16954460767683
3.13999999999998,2.18302770894305
3.14999999999998,2.19651434725115
3.15999999999998,2.21001558090174
3.16999999999998,2.22354246819543
3.17999999999998,2.23710606743283
3.18999999999998,2.25071743691456
3.19999999999998,2.26438763494121
3.20999999999998,2.27812771981339
3.21999999999998,2.29194874983172
3.22999999999998,2.3058617832968
3.23999999999997,2.31987787850925
3.24999999999997,2.33400809376966
3.25999999999997,2.34826348737866
3.26999999999997,2.36265511763684
3.27999999999997,2.37719404284482
3.28999999999997,2.3918913213032
3.29999999999997,2.40675801131259
3.30999999999997,2.42180517117361
3.31999999999997,2.43704385918686
3.32999999999997,2.45248513365295
3.33999999999997,2.46814005287248
3.34999999999997,2.48401967514607
3.35999999999997,2.50013505877432
3.36999999999997,2.51649726205785
3.37999999999997,2.53311734329726
3.38999999999997,2.55000636079316
3.39999999999997,2.56717537284616
3.40999999999997,2.58463543775687
3.41999999999997,2.60239761382589
3.42999999999997,2.62047295935384
3.43999999999997,2.63887253264132
3.44999999999997,2.65760739198894
3.45999999999997,2.67668859569732
3.46999999999997,2.69612720206705
3.47999999999997,2.71593426939875
3.48999999999997,2.73612085599302
3.49999999999997,2.75669802015049
3.50999999999997,2.77767682017174
3.51999999999997,2.7990683143574
3.52999999999997,2.82088356100806
3.53999999999997,2.84313361842435
3.54999999999997,2.86582954490686
3.55999999999997,2.88898239875622
3.56999999999997,2.91260323827301
3.57999999999997,2.93670312175786
3.58999999999997,2.96129310751137
3.59999999999997,2.98638425383415
3.60999999999997,3.01198761902681
3.61999999999997,3.03811426138996
3.62999999999997,3.06477284241618
3.63999999999997,3.09195642572903
3.64999999999997,3.11965183383511
3.65999999999997,3.1478458727235
3.66999999999997,3.17652534838328
3.67999999999997,3.20567706680351
3.68999999999997,3.23528783397327
3.69999999999997,3.26534445588162
3.70999999999996,3.29583373851765
3.71999999999996,3.32674248787042
3.72999999999996,3.35805750992901
3.73999999999996,3.38976561068249
3.74999999999996,3.42185359611993
3.75999999999996,3.4543082722304
3.76999999999996,3.48711644500298
3.77999999999996,3.52026492042674
3.78999999999996,3.55374050449075
3.79999999999996,3.58753000318408
3.80999999999996,3.6216202224958
3.81999999999996,3.65599796841499
3.82999999999996,3.69065004693073
3.83999999999996,3.72556326403207
3.84999999999996,3.7607244257081
3.85999999999996,3.79612033794789
3.86999999999996,3.83173780674051
3.87999999999996,3.86756363807503
3.88999999999996,3.90358463794052
3.89999999999996,3.93978761232606
3.90999999999996,3.97615936722072
3.91999999999996,4.01268670861357
3.92999999999996,4.04935644249368
3.93999999999996,4.08615537485013
3.94999999999996,4.12307031167199
3.95999999999996,4.16008805894833
3.96999999999996,4.19719542266822
3.97999999999996,4.23437920882073
3.98999999999996,4.27162622339495
3.99999999999996,4.30892327237993
4.00999999999996,4.34625716176476
4.01999999999996,4.3836146975385
4.02999999999996,4.42098268569023
4.03999999999996,4.45834793220902
4.04999999999996,4.49569724308394
4.05999999999996,4.53301742430406
4.06999999999996,4.57029528185846
4.07999999999996,4.60751762173621
4.08999999999996,4.64467124992638
4.09999999999996,4.68174297241804
4.10999999999996,4.71871959520027
4.11999999999996,4.75558792426214
4.12999999999996,4.79233476559272
4.13999999999996,4.82894692518108
4.14999999999996,4.8654112090163
4.15999999999996,4.90171442308744
4.16999999999996,4.93784337338359
4.17999999999996,4.9737848658938
4.18999999999996,5.00952570660717
4.19999999999995,5.04505270151274
4.20999999999995,5.08035265659961
4.21999999999995,5.11541237785684
4.22999999999995,5.15021867127351
4.23999999999995,5.18475834283868
4.24999999999995,5.21901819854143
4.25999999999995,5.25298504437083
4.26999999999995,5.28664568631595
4.27999999999995,5.31998693036587
4.28999999999995,5.35299558250966
4.29999999999995,5.38565844873639
4.30999999999995,5.41796233503513
4.31999999999995,5.44989404739496
4.32999999999995,5.48144039180494
4.33999999999995,5.51258817425416
4.34999999999995,5.54332420073168
4.35999999999995,5.57363527722657
4.36999999999995,5.60350820972791
4.37999999999995,5.63292980422476
4.38999999999995,5.66188686670621
4.39999999999995,5.69036620316133
4.40999999999995,5.71835461957918
4.41999999999995,5.74583892194884
4.42999999999995,5.77280591625938
4.43999999999995,5.79924240849988
4.44999999999995,5.8251352046594
4.45999999999995,5.85047111072701
4.46999999999995,5.8752369326918
4.47999999999995,5.89941947654284
4.48999999999995,5.92300554826918
4.49999999999995,5.94598195385992
4.50999999999995,5.96833549930411
4.51999999999995,5.99005299059084
4.52999999999995,6.01112410143757
