1E-06 , 0.9999999999995 , -9.99999999999833E-07
6E-06 , 0.999999999982 , -5.999999999964E-06
3.1E-05 , 0.999999999519499 , -3.09999999950371E-05
0.000156 , 0.999999987831996 , -0.000155999999368744
0.000781 , 0.999999695019513 , -0.00078099992153354
0.003906 , 0.999992371591242 , -0.00390599064973176
0.019531 , 0.999809274661543 , -0.0195301220417291
0.097656 , 0.995231006241144 , -0.0977278540329142
0.488281 , 0.868015746780817 , -0.634453940499677
0.738237046771178 , 0.569735708282713 , -2.24109353726457
0.870210387950461 , 0.0367185407974173 , -7.00164011651663
0.939854815574027 , -0.653336554582008 , -12.9534483138734
1.04681457019917 , -1.83817715858948 , -4.88584482872752
1.23955288425201 , -2.00689043531676 , 0.0487486436535868
1.52329066450226 , -1.98855262343311 , 0.0671780747209251
2.06861442223455 , -1.95133585217657 , 0.0693500645518083
3.77507069603419 , -1.82611123326134 , 0.0779553438141747
7.84861981160638 , -1.42535756393289 , 0.134816908555231
8.99669560755236 , -1.23674558986979 , 0.209730888267453
9.49766143353192 , -1.10929692305655 , 0.318681527526251
9.83221602427938 , -0.971419058756246 , 0.553128667927801
10.0658459873643 , -0.786157809319365 , 1.17775549024385
10.2545487794073 , -0.385248305454576 , 3.87583232345724
10.353672299287 , 0.249980032048823 , 9.99713053377798
10.4146999402314 , 1.01731455082452 , 14.1757762437145
10.6095286653252 , 2.01268935305109 , 0.115435926650926
10.8043573904189 , 2.00575312650287 , -0.0657536359395198
11.1992962058285 , 1.97932450481776 , -0.0677051355106781
12.136124946647 , 1.91409049802873 , -0.0716823649702335
14.5757435240329 , 1.72232029338666 , -0.0871441515193715
17.857144268552 , 1.35772701796297 , -0.154758955966063
18.7732707895254 , 1.18284671983465 , -0.247103364401144
19.2102805284664 , 1.04725110121373 , -0.404785174563231
19.4894573270591 , 0.895090037883935 , -0.761676946576726
19.6939602124159 , 0.654356309431199 , -1.87462904803385
19.8322214995557 , 0.207009868698479 , -5.50879794443356
19.9215999879892 , -0.576362077364869 , -12.6631149256798
20.0442191932115 , -1.88940488650833 , -3.78395721596567
20.2158696760361 , -2.01343652911035 , 0.0426161978264418
20.5080047988569 , -1.9948273490032 , 0.0668273385747487
21.0493770996332 , -1.9580843355964 , 0.068945360795208
22.7483319037473 , -1.83427074492728 , 0.077322439756561
26.7915779945494 , -1.4433061459961 , 0.130377415211327
27.978515396013 , -1.25643471051319 , 0.19845919102281
28.4944275750181 , -1.13414139286966 , 0.291316992423746
28.8663076885691 , -0.994729694934253 , 0.501788880464064
29.1122759183593 , -0.821273289472546 , 1.02779387980923
29.3006249382469 , -0.494974944723045 , 2.97791971789098
29.408130344774 , 0.0365825800600604 , 7.91838907807427
29.4751574461243 , 0.766236065695621 , 13.6908669618647
29.6069425448892 , 1.95515130128549 , 1.96642266489779
29.7677842014188 , 2.01284314432993 , -0.0501284552771725
30.1369817375329 , 1.98881152642914 , -0.0671668090810544
30.8046722310058 , 1.94308725901626 , -0.0698519638910377
32.8278793186926 , 1.79157984812193 , -0.0807663685331376
37.0873403506828 , 1.33359303793862 , -0.163388853906097
38.082911167657 , 1.11939959515673 , -0.307117527047921
38.484083053054 , 0.951635769883075 , -0.601056988867526
38.7119106177111 , 0.750250826636551 , -1.3468056098547
38.9060497914742 , 0.231503799542898 , -5.27464933108629
38.9917520462358 , -0.475213318706455 , -11.9364360770072
39.0458411954757 , -1.20771787064523 , -13.7023176419782
39.2173140832085 , -2.01127144420723 , -0.178312588907022
39.4319738230525 , -2.00509074828401 , 0.0659147574023796
39.8281884307283 , -1.97855670449267 , 0.0677491052981637
40.7907988357929 , -1.91142655120072 , 0.0718558968523058
43.2799111793964 , -1.71473950713431 , 0.0879108516526091
46.3546778892898 , -1.37593830233858 , 0.148823149726037
47.2673169779573 , -1.21198496787167 , 0.225607778164784
47.7119165615689 , -1.09030858096372 , 0.342156065460664
48.0240278465021 , -0.951177715892434 , 0.60221569213888
48.2485441887744 , -0.753663584756842 , 1.33005774457097
48.4429762139909 , -0.243282205281717 , 5.16296855977426
48.5308347526188 , 0.47401131883339 , 11.9271714800225
48.5850959159526 , 1.20869433964348 , 13.6977420942329
48.7565865065812 , 2.0112872809114 , 0.177651363679099
48.9709273718413 , 2.00510590151056 , -0.0659114823595959
49.3670276246103 , 1.97858002701897 , -0.0677477687521745
50.3288004066649 , 1.91151147260271 , -0.071850350588088
52.8162847861108 , 1.71498648706259 , -0.0878856382011614
55.8978365863562 , 1.3753463238852 , -0.149008905895834
56.8107267449384 , 1.21103009726964 , -0.226261585672028
57.2552534429103 , 1.0888836082565 , -0.344013803368018
57.5660665504786 , 0.949451989041403 , -0.606601342904067
57.7898603501523 , 0.750812082594238 , -1.34404150083564
57.9836797453425 , 0.235377311049058 , -5.2378530831965
58.0701007265204 , -0.474995952417328 , -11.9347617164972
58.1242395825762 , -1.20814939644953 , -13.7002984481734
58.2957034601059 , -2.01127545187744 , -0.178145327495643
58.5102319204711 , -2.00509791950845 , 0.0659132096587695
58.9063900067703 , -1.97856790459124 , 0.0677484634458863
59.8685970784195 , -1.9114674114047 , 0.0718532281307904
62.3569266373042 , -1.71485830485202 , 0.0878987219533483
65.4349569691865 , -1.37565363948345 , 0.148912415453004
66.3477182292726 , -1.2115256818598 , 0.225921850545145
66.7922840852283 , -1.08962316230953 , 0.343047920564793
67.1037618610021 , -0.950352986413986 , 0.604307615889953
67.3279324702408 , -0.75230168127204 , 1.3367241054879
67.5220728282283 , -0.239501649426855 , 5.19874729109938
